tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_0,296,1776779472.227506,53.244829177856445,1744.6770668029785,58,0,
quiet_0,12,1776779209.1411178,57.28912353515625,1506.1309337615967,60,0,
quiet_0,153,1776779345.0171726,32.58037567138672,1680.274486541748,61,0,
quiet_0,29,1776779228.8506482,59.731245040893555,1629.8348903656006,62,0,
quiet_0,210,1776779390.606988,55.2675724029541,1228.3449172973633,63,0,
quiet_0,211,1776779391.0717287,37.33992576599121,1372.4489212036133,55,0,
quiet_0,197,1776779379.1010082,40.62771797180176,1573.9398002624512,55,0,
quiet_0,311,1776779491.251699,72.42512702941895,1837.0704650878906,63,0,
quiet_0,60,1776779259.230376,59.50331687927246,1643.8038349151611,63,0,
quiet_0,168,1776779356.0798116,51.08308792114258,1253.7879943847656,49,0,
quiet_0,191,1776779373.7181704,70.69611549377441,1699.5694637298584,62,0,
quiet_0,219,1776779396.2872932,54.72731590270996,1470.961570739746,63,0,
quiet_0,171,1776779356.4852774,33.50400924682617,1167.9763793945312,52,0,
quiet_0,200,1776779380.9511247,51.61452293395996,1576.075553894043,61,0,
quiet_0,91,1776779285.99289,58.344125747680664,1989.3159866333008,64,0,
quiet_0,220,1776779396.6666484,28.21493148803711,1318.7947273254395,64,0,
quiet_0,313,1776779491.6967676,41.32437705993652,2292.393922805786,64,0,
quiet_0,194,1776779375.4446135,71.17414474487305,1903.2375812530518,64,0,
quiet_0,227,1776779401.8743958,97.81956672668457,2130.328893661499,60,0,
quiet_0,40,1776779238.3757834,55.222511291503906,1796.079158782959,61,0,
quiet_0,163,1776779353.070092,37.28652000427246,1870.8462715148926,64,0,
quiet_0,58,1776779258.278778,68.0549144744873,1716.5727615356445,63,0,
quiet_0,291,1776779469.6768959,58.04729461669922,2355.4205894470215,63,0,
quiet_0,271,1776779443.1322594,45.4709529876709,2622.894048690796,63,0,
quiet_0,320,1776779496.6980062,78.43565940856934,1776.500940322876,59,0,
